Title,Current_Price,Original_Price,Discount,Rating,Ratings_Count,Reviews_Count,Features
ASUS ROG Intel Core i7 7th Gen 7700HQ - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA,"₹1,46,490",N/A,N/A,3,2,1,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features) | Intel Core i7 Processor (7th Gen) | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|256 GB SSD | 39.62 cm (15.6 Inch) Display | Gaming Center, ROG Game First III, ICEsound | 1 Year Onsite Warranty"
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind,"₹70,800","₹92,390",23,4.4,"2,761",272,Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71074WS,"₹43,990","₹74,990",41,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
HP 15R (2025) Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Pro) 15R G9 Thin and Light La,"₹40,899","₹74,990",45,4.2,220,15,"Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Pro Plus 2021, Windows 11 Pro | 1 Year Onsite Warranty"
ASUS Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics) K3605ZU-MBN542WS Laptop,"₹89,989","₹1,16,999",23,N/A,N/A,N/A,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 YEAR INTERNATIONAL
HP 240R G9 (2026) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Pro) 240R G9 Thin and Li,"₹54,390","₹82,990",34,N/A,N/A,N/A,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year"
HP 15s Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) 15s-fr4001TU Thin and Light ,"₹55,226","₹62,990",12,4.3,"4,010",275,Intel Core i5 Processor (11th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70,"₹15,990","₹19,990",20,3.9,190,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/1 TB SSD/Windows 11 Ho,"₹61,990","₹1,10,490",43,4.4,347,51,Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home & Student 2024 | 1 Year Warranty
HP 15-ec1105AX AMD Ryzen 5 Hexa Core AMD R5-4600H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVI,"₹65,499","₹70,172",6,4.5,"1,278",159,"AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | HP Documentation, HP e-service, HP BIOS Recovery, HP SSRM, HP Smart, HP Jumpstarts, HP Support Assistant | 1 Year Onsite Warranty"
Lenovo IdeaPad Slim 3 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 15IRH8 Thin a,N/A,N/A,N/A,4.3,842,50,Intel Core i5 Processor (13th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0,"₹15,942","₹21,990",27,3.9,331,24,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | MyASUS | 1 Year Onsite Warranty
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
HP 240R G9 (2025) Intel Core 5 14th Gen 120U - (8 GB/512 GB SSD/Windows 11 Pro) 240R G9 Thin and Light,"₹52,490","₹80,990",35,N/A,N/A,N/A,"Intel Core 5 Processor (14th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Onsite Warranty"
HP OmniBook X AI PC Snapdragon X Elite - (16 GB/1 TB SSD/Windows 11 Home) 14-fe0121QU Thin and Light L,"₹1,34,990","₹1,53,945",12,5,3,1,Snapdragon X Elite Processor | 16 GB LPDDR5X RAM | Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Touchscreen Display | 1 Year Onsite Warranty
DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto,"₹44,990","₹48,990",8,4.6,13,1,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB","₹62,791","₹69,900",10,4.4,"1,615",153,AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi,"₹49,990","₹93,690",46,4.4,"2,821",306,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
HP Intel Core i5 13th Gen 1334U - (16 GB/1 TB SSD/Windows 11 Home) 15-fd0552TU Thin and Light Laptop,"₹61,228","₹76,990",20,3.9,87,3,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | MSO Home 2024 + 1yr M365 Basic & MISC PC Game Pass DA 3M | 1 Year Onsite Warranty
MSI Modern 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-437IN Th,"₹50,990","₹70,990",28,4.4,114,11,Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L,"₹43,990","₹57,499",23,4.4,"9,993",998,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222,"₹55,990","₹89,990",37,4.5,85,5,Intel Core 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty
MSI Thin 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF,"₹58,990","₹78,990",25,4.2,77,3,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Onsite Warranty
HP 250R G9 (2024) Intel Core i3 13th Gen Intel Core i3 - 1315U (13th Gen) - (8 GB/512 GB SSD/Windows 1,"₹38,400","₹40,500",5,4.2,73,1,Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Windows 11 | 1 Year Onsite Warranty
Lenovo V 15 (2025) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Ligh,"₹42,490","₹72,990",41,5,4,0,"Intel Core i3 Processor (12th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year ADP Warranty"
Lenovo Ideapad 3 Intel Core i5 10th Gen 1035G1 - (4 GB/1 TB HDD/Windows 10 Home) 15IIL05 Laptop,"₹42,990","₹61,490",30,3.6,399,73,Intel Core i5 Processor (10th Gen) | 4 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home and Student 2019 | 1 Year Onsite Warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind,"₹70,800","₹92,390",23,4.4,"2,761",272,Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71074WS,"₹43,990","₹74,990",41,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
DELL 15 Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) DC15250 / DB15250 Thin and L,"₹65,990","₹72,597",9,N/A,N/A,N/A,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 38.1 cm (15 Inch) Display | 1 Year Onsite Warranty
ASUS Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ541WS Laptop,"₹52,019","₹70,999",26,3.9,8,1,Intel Core i5 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1-year warranty
MOTOROLA Motobook 60 Pro Full Metal OLED AI PC Intel Core Ultra 5 225H - (16 GB/1 TB SSD/Windows 11 Ho,"₹61,990","₹1,10,490",43,4.4,347,51,Intel Core Ultra 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 35.56 cm (14 Inch) Display | Office Home & Student 2024 | 1 Year Warranty
ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1505CKA-S70,"₹15,990","₹19,990",20,3.9,190,10,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
HP 255 G10 Backlit + FingerPrint (2025) AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Hom,"₹46,990","₹70,990",33,4.8,4,0,"AMD Ryzen 5 Quad Core Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Onsite Warranty"
Lenovo V 14 (2025) Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Pro) V 14 Thin and Ligh,"₹53,990","₹95,990",43,N/A,N/A,N/A,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Warranty"
DELL Alienware Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce ,"₹3,68,036",N/A,N/A,N/A,N/A,N/A,Intel Core Ultra 9 Processor | 32 GB LPDDR5X RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 Inch) Display | Alienware Command Center 6.0 | 1 Year Onsite Warranty
Infinix Y3 Max Series Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and,"₹51,990","₹84,990",38,4.1,38,6,Intel Core i7 Processor (12th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | 1 Year Onsite Warranty
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0,"₹15,942","₹21,990",27,3.9,331,24,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | MyASUS | 1 Year Onsite Warranty
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
DELL 3 Years Warranty Vostro 3530 (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 H,"₹57,990","₹99,990",42,3.4,5,0,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 3 Years"
HP 15 G9 (2025) AMD Ryzen 3 Dual Core 3250U - (16 GB/512 GB SSD/Windows 11 Pro) 15 G9 Thin and Light L,"₹43,422","₹52,990",18,4,223,14,"AMD Ryzen 3 Dual Core Processor | 16 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Onsite Warranty"
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
MOTOROLA Motobook 60 Full Metal OLED (i5 14th Gen) Intel Core 5 (Series 2) 210H - (16 GB/512 GB SSD/Wi,"₹49,990","₹93,690",46,4.4,"2,821",306,Intel Core 5 (Series 2) Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Office Home 2024 | 1 Year Onsite Warranty
HP G9 SERIES AMD Athlon Dual Core 3050U - (4 GB/256 GB SSD/Windows 11 Home) 255 Thin and Light Laptop,"₹39,990","₹44,990",11,4.1,90,6,AMD Athlon Dual Core Processor | 4 GB DDR4 RAM | Windows 11 Operating System | 256 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
HP AMD Ryzen 9 16 Core 8th Gen - (24 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX NVID,"₹1,79,800","₹1,96,719",8,N/A,N/A,N/A,AMD Ryzen 9 16 Core Processor (8th Gen) | 24 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 40.64 cm (16 inch) Display | 1-Year Limited Warranty
MSI Thin 15 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor,"₹82,990","₹92,990",10,4.7,10,0,Intel Core i7 Processor (12th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Onsite Warranty
"DELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Hom","₹55,150","₹59,990",8,4.2,"1,021",57,Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Hardware Service
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L,"₹43,990","₹57,499",23,4.4,"9,993",998,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
ASUS ExpertBook P1 (i5 14th Gen) Intel Core 5 210H - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S7222,"₹55,990","₹89,990",37,4.5,85,5,Intel Core 5 Processor | 16 GB DDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Limited Warranty
Infinix B15 Series AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) BL51A5 Thin and Li,"₹59,990",N/A,N/A,4.2,104,14,AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Infinix PC Connection | 1 Year Domestic Onsite Warranty On Laptop And 6 Months On Adapter
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FR2515TU Laptop,"₹40,934","₹49,990",18,4.3,39,4,Intel Core i3 Processor (11th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1-year warranty
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Snapdragon X - (16 GB/512 GB SSD/Wind,"₹70,800","₹92,390",23,4.4,"2,761",272,Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) P1503CVA-S71074WS,"₹43,990","₹74,990",41,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 16 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
Lenovo V 14 (2025) Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Pro) V 14 Thin and Light,"₹49,990","₹88,990",43,N/A,N/A,N/A,"Intel Core i5 Processor (13th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year Warranty"
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeFor,"₹84,999","₹95,999",11,4.1,24,1,Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty
ASUS TUF AMD Ryzen 7 Quad Core 3750H - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce G,"₹67,390","₹77,990",13,4.4,668,78,AMD Ryzen 7 Quad Core Processor | 8 GB DDR4 RAM | 64 bit Windows 10 Operating System | 512 GB SSD | 43.94 cm (17.3 Inch) Display | 1 Year Onsite Warranty
HP 250R G10 (2025) Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Pro) 250R G10 Thin and Lig,"₹40,195","₹49,778",19,4.8,6,0,"Intel Core 3 Processor (14th Gen) | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Pro | 1 Year"
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0,"₹15,942","₹21,990",27,3.9,331,24,Intel Celeron Dual Core Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | MyASUS | 1 Year Onsite Warranty
ASUS Expertbook P1 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) P1403CVA-S60343WS ,"₹38,990","₹69,990",44,4.3,"5,211",422,"Intel Core i3 Processor (13th Gen) | 8 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty"
HP 250R G9 (2025) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Home) 250R G9 Thin and L,"₹56,990","₹88,990",35,N/A,N/A,N/A,"Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office 2021, Windows 11 Home | 1 Year Onsite Warranty"
MSI GP Intel Core i7 7th Gen 7700HQ - (16 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ,"₹1,12,990",N/A,N/A,4.8,13,4,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features) | Intel Core i7 Processor (7th Gen) | 16 GB DDR4 RAM | 64 bit Windows 10 Operating System | 1 TB HDD|128 GB SSD | 39.62 cm (15.6 Inch) Display | Dragon Gaming Center | 2 Years Warranty"
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) NP750XGJ ,"₹51,730","₹82,789",37,4.4,"17,362","1,556",Intel Core i5 Processor (13th Gen) | 16 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories
Samsung Galaxy Book4 Metal Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-L,"₹43,990","₹57,499",23,4.4,"9,993",998,Intel Core i3 Processor (13th Gen) | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty
"ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Celeron Dual Core N","₹36,999","₹38,999",5,3.8,125,13,"Intel Celeron Dual Core Processor | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee LiveSafe 1 year | 1 Year Onsite Warranty"
